sample_id,I1_factor,I2_factor,I3_factor,pattern,n_damaged_members,severity,Fh_total,q_beam,maxUx,maxUy,maxUmag,maxMoment,M_colL_bottom,M_colL_top,M_beam_left,M_beam_right,M_colR_bottom,M_colR_top
7401,0.985,1,0.995,left_plus_right,2,healthy,20000,-20000,0.00132408576717305,6.18321722342488e-05,0.00132500246514755,559627.987635828,24431.5526758991,31383.2125817083,-31383.2125817083,3138.43752758887,7323.67226998155,-3138.43752758887
7402,0.985,1,0.995,left_plus_right,2,healthy,25000,-10000,0.00164804453476578,3.56304403574489e-05,0.00164816497923813,311604.722533473,24059.7189430755,26267.740924953,-26267.740924953,-9069.24068356728,15603.2994484043,9069.24068356728
7403,0.985,1,0.995,left_plus_right,2,healthy,25000,-15000,0.00165039875949929,4.95170320025696e-05,0.00165074516736912,440914.809870577,26219.6262436749,30588.1658590138,-30588.1658590138,-4738.4781525495,13453.7297447619,4738.47815254949
7404,0.985,1,0.995,left_plus_right,2,healthy,25000,-20000,0.0016527529842328,6.34036236476903e-05,0.00165344139032822,570224.897207681,28379.5335442744,34908.5907930746,-34908.5907930745,-407.715621531715,11304.1600411194,407.715621531694
7405,0.985,1,0.99,left_plus_right,2,healthy,10000,-10000,0.00066232600436301,3.09188399696291e-05,0.000662784055187157,279830.263540952,12219.5785196583,15695.4836776211,-15695.4836776211,1560.70381429017,3645.64161701073,-1560.70381429017
7406,0.985,1,0.99,left_plus_right,2,healthy,10000,-15000,0.00066410355357203,4.48065788763556e-05,0.000665220144520584,409141.761156033,14373.7986940711,20012.1562124327,-20012.1562124327,5882.55126883257,1496.59636232881,-5882.55126883257
7407,0.985,1,0.99,left_plus_right,2,healthy,10000,-20000,0.00066588110278105,5.8694317783082e-05,0.000667940987860231,538453.258771113,16528.0188684839,24328.8287472442,-24328.8287472442,10204.398723375,-652.448892353117,-10204.398723375
7408,0.985,1,0.99,left_plus_right,2,healthy,15000,-10000,0.000991711457335495,3.24905210477172e-05,0.000991979642143597,290433.897696347,16175.1476050747,19226.5529816202,-19226.5529816202,-1980.79173310714,7617.50768019801,1980.79173310714
7409,0.985,1,0.99,left_plus_right,2,healthy,15000,-15000,0.000993489006544515,4.63782599544437e-05,0.000994176082780735,419745.395311428,18329.3677794875,23543.2255164317,-23543.2255164317,2341.05572143525,5468.46242551609,-2341.05572143526
7410,0.985,1,0.99,left_plus_right,2,healthy,15000,-20000,0.000995266555753535,6.02659988611701e-05,0.000996564469786683,549056.892926509,20483.5879539003,27859.8980512432,-27859.8980512432,6662.90317597767,3319.41717083417,-6662.90317597766
7411,0.985,1,0.99,left_plus_right,2,healthy,20000,-10000,0.00132109691030798,3.40622021258053e-05,0.00132127173990324,301037.531851743,20130.7166904911,22757.6222856192,-22757.6222856192,-5522.28728050444,11589.3737433853,5522.28728050445
7412,0.985,1,0.99,left_plus_right,2,healthy,20000,-15000,0.001322874459517,4.79499410325317e-05,0.00132334758098283,430349.029466824,22284.9368649039,27074.2948204307,-27074.2948204307,-1200.43982596205,9440.32848870338,1200.43982596205
7413,0.985,1,0.99,left_plus_right,2,healthy,20000,-20000,0.00132465200872602,6.18376799392582e-05,0.00132556811037431,559660.527081904,24439.1570393167,31390.9673552423,-31390.9673552423,3121.40762858034,7291.28323402146,-3121.40762858034
7414,0.985,1,0.99,left_plus_right,2,healthy,25000,-10000,0.00165048236328046,3.56338832038933e-05,0.00165060258830803,311641.166007138,24086.2857759075,26288.6915896182,-26288.6915896182,-9063.78282790175,15561.2398065726,9063.78282790175
7415,0.985,1,0.99,left_plus_right,2,healthy,25000,-15000,0.00165225991248948,4.95216221106198e-05,0.00165260583631898,440952.663622219,26240.5059503203,30605.3641244298,-30605.3641244298,-4741.93537335936,13412.1945518907,4741.93537335935
7416,0.985,1,0.99,left_plus_right,2,healthy,25000,-20000,0.00165403746169851,6.34093610173463e-05,0.00165472516801554,570264.1612373,28394.726124733,34922.0366592413,-34922.0366592413,-420.087918816964,11263.1492972087,420.08791881696
7417,0.985,1,0.985,left_plus_right,2,healthy,10000,-10000,0.000662609717093049,3.09215954916816e-05,0.000663067469549336,279846.546375605,12223.387406146,15699.3666630379,-15699.3666630379,1552.18695047088,3629.43288128697,-1552.18695047088
7418,0.985,1,0.985,left_plus_right,2,healthy,10000,-15000,0.000663806268395752,4.48104843805705e-05,0.000664923132288936,409159.434778982,14371.8760373608,20012.2550664151,-20012.2550664151,5865.07535384809,1480.94425007221,-5865.07535384809
7419,0.985,1,0.985,left_plus_right,2,healthy,10000,-20000,0.000665002819698454,5.86993732694593e-05,0.000667065019672353,538472.323182359,16520.3646685755,24325.1434697923,-24325.1434697923,10177.9637572253,-667.544381142554,-10177.9637572253
7420,0.985,1,0.985,left_plus_right,2,healthy,15000,-10000,0.000992718024336872,3.24935043486335e-05,0.000992985868000735,290456.93116003,16186.5924780043,19236.1615911797,-19236.1615911797,-1984.60797767088,7592.63795314521,1984.60797767088
7421,0.985,1,0.985,left_plus_right,2,healthy,15000,-15000,0.000993914575639574,4.63823932375223e-05,0.000994601204324004,419769.819563407,18335.081109219,23549.0499945569,-23549.0499945569,2328.28042570633,5444.14932193045,-2328.28042570633
7422,0.985,1,0.985,left_plus_right,2,healthy,15000,-20000,0.000995111126942276,6.02712821264112e-05,0.000996408973853367,549082.707966785,20483.5697404338,27861.9383979341,-27861.9383979341,6641.16882908354,3295.66069071569,-6641.16882908354
7423,0.985,1,0.985,left_plus_right,2,healthy,20000,-10000,0.00132282633158069,3.40654132055854e-05,0.00132300088047645,301067.315944456,20149.7975498625,22772.9565193215,-22772.9565193215,-5521.40290581264,11555.8430250035,5521.40290581263
7424,0.985,1,0.985,left_plus_right,2,healthy,20000,-15000,0.0013240228828834,4.79543020944742e-05,0.00132449547762545,430380.204347833,22298.2861810773,27085.8449226987,-27085.8449226987,-1208.51450243544,9407.3543937887,1208.51450243543
7425,0.985,1,0.985,left_plus_right,2,healthy,20000,-20000,0.0013252194341861,6.18431909833631e-05,0.00132613493909867,559693.09275121,24446.774812292,31398.7333260759,-31398.7333260759,3104.37390094175,7258.86576257394,-3104.37390094177
7426,0.985,1,0.985,left_plus_right,2,healthy,25000,-10000,0.00165293463882452,3.56373220625372e-05,0.00165305464406093,311677.700728881,24113.0026217207,26309.7514474632,-26309.7514474632,-9058.19783395439,15519.0480968617,9058.19783395439
7427,0.985,1,0.985,left_plus_right,2,healthy,25000,-15000,0.00165413119012722,4.95262109514261e-05,0.00165447662892996,440990.589132258,26261.4912529355,30622.6398508404,-30622.6398508404,-4745.3094305772,13370.5594656469,4745.30943057718
7428,0.985,1,0.985,left_plus_right,2,healthy,25000,-20000,0.00165532774142992,6.3415099840315e-05,0.00165601474662475,570303.477535635,28409.9798841503,34935.5282542176,-34935.5282542176,-432.421027199984,11222.0708344322,432.421027199984
7429,0.985,1,0.98,left_plus_right,2,healthy,10000,-10000,0.000662894026477458,3.09243526829551e-05,0.000663351480358978,279862.842356528,12227.2030465199,15703.2552832298,-15703.2552832297,1543.66820993198,3613.20988018239,-1543.66820993199
7430,0.985,1,0.98,left_plus_right,2,healthy,10000,-15000,0.000663505212810773,4.48143942972369e-05,0.000664622355997401,409177.101829189,14369.9152567194,20012.3274916231,-20012.3274916231,5847.55315405717,1465.31040571467,-5847.55315405718
7431,0.985,1,0.98,left_plus_right,2,healthy,10000,-20000,0.000664116399144088,5.87044359115187e-05,0.000666180944802225,538491.361301851,16512.6274669189,24321.3997000165,-24321.3997000165,10151.4380981824,-682.589068753043,-10151.4380981824
7432,0.985,1,0.98,left_plus_right,2,healthy,15000,-10000,0.000993729853382872,3.24964874101508e-05,0.000993997355191692,290480.00406213,16198.0923595803,19245.8107164513,-19245.8107164512,-1988.38262922721,7567.7142947413,1988.38262922721
7433,0.985,1,0.98,left_plus_right,2,healthy,15000,-15000,0.000994341039716187,4.63865290244326e-05,0.000995027220538467,419794.263534791,18340.8045697798,23554.8829248446,-23554.8829248446,2315.50231489796,5419.81482027358,-2315.50231489798
7434,0.985,1,0.98,left_plus_right,2,healthy,15000,-20000,0.000994952226049502,6.02765706387144e-05,0.000996250010100827,549108.523007453,20483.5167799793,27863.955133238,-27863.955133238,6619.38725902316,3271.91534580586,-6619.38725902317
7435,0.985,1,0.98,left_plus_right,2,healthy,20000,-10000,0.00132456568028829,3.40686221373465e-05,0.00132473994795405,301097.165767732,20168.9816726407,22788.3661496728,-22788.3661496728,-5520.43346838641,11522.2187093002,5520.43346838641
7436,0.985,1,0.98,left_plus_right,2,healthy,20000,-15000,0.0013251768666216,4.79586637516283e-05,0.00132564893357067,430411.425240393,22311.6938828402,27097.4383580661,-27097.4383580661,-1216.54852426122,9374.31923483249,1216.54852426122
7437,0.985,1,0.98,left_plus_right,2,healthy,20000,-20000,0.00132578805295492,6.18487053659101e-05,0.00132670296071796,559725.684713055,24454.4060930397,31406.5105664595,-31406.5105664595,3087.33641986397,7226.41976036478,-3087.33641986398
7438,0.985,1,0.98,left_plus_right,2,healthy,25000,-10000,0.0016554015071937,3.56407568645422e-05,0.00165552129229016,311714.327473334,24139.8709857011,26330.9215828942,-26330.9215828943,-9052.48430754561,15476.7231238591,9052.48430754559
7439,0.985,1,0.98,left_plus_right,2,healthy,25000,-15000,0.00165601269352701,4.9530798478824e-05,0.00165635764630867,441028.586945996,26282.5831959006,30639.9937912876,-30639.9937912876,-4748.59936342043,13328.8236493914,4748.59936342041
7440,0.985,1,0.98,left_plus_right,2,healthy,25000,-20000,0.00165662387986033,6.34208400931058e-05,0.00165731018257696,570342.846418657,28425.2954061001,34949.065999681,-34949.065999681,-444.714419295218,11180.9241749237,444.714419295222
7441,0.985,0.995,1,left_plus_beam,2,healthy,10000,-10000,0.000662223035640457,3.09124294058845e-05,0.000662681395996062,279817.083476167,12226.6715945503,15711.1511496871,-15711.1511496871,1605.21882320699,3667.39607896959,-1605.21882320699
7442,0.985,0.995,1,left_plus_beam,2,healthy,10000,-15000,0.000665157739953958,4.47978673792071e-05,0.000666273068011126,409138.368961775,14398.563323334,20047.9657553427,-20047.9657553427,5957.56254891062,1511.0334702339,-5957.56254891062
7443,0.985,0.995,1,left_plus_beam,2,healthy,10000,-20000,0.000668092444267459,5.86833053525298e-05,0.000670146393636441,538459.654447383,16570.4550521177,24384.7803609984,-24384.7803609984,10309.9062746142,-645.329138501778,-10309.9062746143
7444,0.985,0.995,1,left_plus_beam,2,healthy,15000,-10000,0.000990399849147183,3.2483206135504e-05,0.000990668559357025,290404.339728643,16168.1156630418,19229.912118875,-19229.912118875,-1944.51549089315,7657.45672719006,1944.51549089316
7445,0.985,0.995,1,left_plus_beam,2,healthy,15000,-15000,0.000993334553460685,4.63686441088267e-05,0.000994022093994093,419725.625214251,18340.0073918255,23566.7267245306,-23566.7267245306,2407.82823481048,5501.09411845438,-2407.82823481049
7446,0.985,0.995,1,left_plus_beam,2,healthy,15000,-20000,0.000996269257774186,6.02540820821494e-05,0.000997566474671027,549046.910699858,20511.8991206092,27903.5413301863,-27903.5413301863,6760.17196051411,3344.73150971869,-6760.17196051412
7447,0.985,0.995,1,left_plus_beam,2,healthy,20000,-10000,0.00131857666265391,3.40539828651236e-05,0.00131875196034876,300991.595981119,20109.5597315334,22748.6730880629,-22748.6730880629,-5494.24980499329,11647.5173754105,5494.24980499329
7448,0.985,0.995,1,left_plus_beam,2,healthy,20000,-15000,0.00132151136696741,4.79394208384463e-05,0.00132198525788519,430312.881466727,22281.451460317,27085.4876937185,-27085.4876937185,-1141.90607928966,9491.15476667485,1141.90607928966
7449,0.985,0.995,1,left_plus_beam,2,healthy,20000,-20000,0.00132444607128091,6.18248588117689e-05,0.00132536279199212,559634.166952334,24453.3431891007,31422.3022993742,-31422.3022993742,3210.43764641397,7334.79215793918,-3210.43764641397
7450,0.985,0.995,1,left_plus_beam,2,healthy,25000,-10000,0.00164675347616064,3.56247595947432e-05,0.00164687408379474,311578.852233595,24051.0038000249,26267.4340572507,-26267.4340572507,-9043.98411909343,15637.578023631,9043.98411909343
7451,0.985,0.995,1,left_plus_beam,2,healthy,25000,-15000,0.00164968818047414,4.95101975680658e-05,0.00165003487760382,440900.137719203,26222.8955288085,30604.2486629064,-30604.2486629064,-4691.6403933898,13481.2154148953,4691.6403933898
7452,0.985,0.995,1,left_plus_beam,2,healthy,25000,-20000,0.00165262288478764,6.33956355413885e-05,0.00165331157557572,570221.42320481,28394.7872575922,34941.063268562,-34941.0632685621,-339.296667686162,11324.8528061596,339.296667686162
7453,0.985,0.995,0.995,all_three,3,healthy,10000,-10000,0.000662502668405204,3.09151896291129e-05,0.000662960732831896,279833.359414899,12230.4394987575,15715.0060838914,-15715.0060838914,1596.65275288352,3651.20717023469,-1596.65275288352
7454,0.985,0.995,0.995,all_three,3,healthy,10000,-15000,0.000664863469006293,4.48017751863021e-05,0.000665979063779276,409156.089541555,14396.6788203455,20048.1012031957,-20048.1012031957,5940.11286483648,1495.33284129528,-5940.11286483648
7455,0.985,0.995,0.995,all_three,3,healthy,10000,-20000,0.000667224269607383,5.86883607434912e-05,0.00066928048732143,538478.819668211,16562.9181419335,24381.1963225001,-24381.1963225001,10283.5729767894,-660.541487644128,-10283.5729767894
7456,0.985,0.995,0.995,all_three,3,healthy,15000,-10000,0.000991393202006716,3.24861988864801e-05,0.000991661573422231,290427.308995693,16179.4199265483,19239.4140065327,-19239.4140065327,-1948.48098262767,7632.68508429144,1948.48098262766
7457,0.985,0.995,0.995,all_three,3,healthy,15000,-15000,0.000993754002607806,4.63727844436693e-05,0.000994441099247844,419750.039122349,18345.6592481363,23572.509125837,-23572.509125837,2394.97912932529,5476.81075535203,-2394.97912932529
7458,0.985,0.995,0.995,all_three,3,healthy,15000,-20000,0.000996114803208895,6.02593700008585e-05,0.000997411951375078,549072.769249005,20511.8985697242,27905.6042451414,-27905.6042451414,6738.43924127825,3320.93642641262,-6738.43924127824
7459,0.985,0.995,0.995,all_three,3,healthy,20000,-10000,0.00132028373560823,3.40572081438473e-05,0.00132045875416578,301021.258576487,20128.400354339,22763.821929174,-22763.821929174,-5493.61471813885,11614.1629983482,5493.61471813885
7460,0.985,0.995,0.995,all_three,3,healthy,20000,-15000,0.00132264453620932,4.79437937010365e-05,0.0013231179043002,430343.988703143,22294.639675927,27096.9170484783,-27096.9170484783,-1150.15460618589,9458.28866940878,1150.1546061859
7461,0.985,0.995,0.995,all_three,3,healthy,20000,-20000,0.00132500533681041,6.18303792582257e-05,0.00132592146566379,559666.718829798,24460.878997515,31430.0121677827,-31430.0121677827,3193.30550576705,7302.41434046938,-3193.30550576705
7462,0.985,0.995,0.995,all_three,3,healthy,25000,-10000,0.00164917426920974,3.56282174012145e-05,0.001649294658037,311615.208157281,24077.3807821298,26288.2298518153,-26288.2298518153,-9038.74845365003,15595.6409124049,9038.74845365004
7463,0.985,0.995,0.995,all_three,3,healthy,25000,-15000,0.00165153506981083,4.95148029584037e-05,0.00165188128502377,440937.938283936,26243.6201037178,30621.3249711196,-30621.3249711196,-4695.28834169709,13439.7665834655,4695.28834169708
7464,0.985,0.995,0.995,all_three,3,healthy,25000,-20000,0.00165389587041192,6.34013885155929e-05,0.00165458386544646,570260.668410592,28409.8594253058,34954.420090424,-34954.420090424,-351.82822974414,11283.8922545261,351.828229744129
7465,0.985,0.995,0.99,all_three,3,healthy,10000,-10000,0.00066278286187052,3.0917951545571e-05,0.000663240630179296,279849.648338969,12234.2137848958,15718.8663838997,-15718.8663838997,1588.08442883012,3635.00426003468,-1588.08442883013
7466,0.985,0.995,0.99,all_three,3,healthy,10000,-15000,0.000664565464884398,4.48056874004392e-05,0.000665681332634577,409173.803876525,14394.7566152195,20048.2105745484,-20048.2105745484,5922.61727257195,1479.65008280401,-5922.61727257196
7467,0.985,0.995,0.99,all_three,3,healthy,10000,-20000,0.000666348067898276,5.86934232553074e-05,0.000668406584042912,538497.95941408,16555.2994455433,24377.5547651972,-24377.5547651971,10257.1501163138,-675.704094426659,-10257.1501163138
7468,0.985,0.995,0.99,all_three,3,healthy,15000,-10000,0.000992391689791901,3.24891914634883e-05,0.000992659721717595,290450.316970898,16190.7778470199,19248.9553852008,-19248.9553852008,-1952.40620049663,7607.86056728269,1952.40620049662
7469,0.985,0.995,0.99,all_three,3,healthy,15000,-15000,0.00099417429280578,4.63769273183565e-05,0.000994860945268944,419774.472508454,18351.3206773437,23578.2995758495,-23578.2995758495,2382.1266432452,5452.50639005202,-2382.1266432452
7470,0.985,0.995,0.99,all_three,3,healthy,15000,-20000,0.000995956895819658,6.02646631732247e-05,0.00099725397948498,549098.628046009,20511.8635076674,27907.6437664983,-27907.6437664982,6716.65948698702,3297.15221282135,-6716.65948698702
7471,0.985,0.995,0.99,all_three,3,healthy,20000,-10000,0.00132200051771328,3.40604313814056e-05,0.00132217525661217,301050.985602827,20147.3419091441,22779.0443865019,-22779.0443865019,-5492.89682982338,11580.7168745307,5492.89682982339
7472,0.985,0.995,0.99,all_three,3,healthy,20000,-15000,0.00132378312072716,4.79481672362738e-05,0.00132425596494857,430375.141140383,22307.8847394678,27108.3885771506,-27108.3885771506,-1158.36398608157,9425.36269730003,1158.36398608156
7473,0.985,0.995,0.99,all_three,3,healthy,20000,-20000,0.00132556572374104,6.1835903091142e-05,0.00132648126035859,559699.296677938,24468.4275697916,31437.7327677993,-31437.7327677994,3176.16885766024,7270.00852006936,-3176.16885766026
7474,0.985,0.995,0.99,all_three,3,healthy,25000,-10000,0.00165160934563466,3.56316712993229e-05,0.00165172951531164,311651.654234756,24103.9059712682,26309.1333878029,-26309.1333878029,-9033.38745915014,15553.5731817787,9033.38745915014
7475,0.985,0.995,0.99,all_three,3,healthy,25000,-15000,0.00165339194864854,4.95194071541911e-05,0.00165373768096983,440975.809772312,26264.448801592,30638.4775784517,-30638.4775784517,-4698.85461540832,13398.219004548,4698.85461540831
7476,0.985,0.995,0.99,all_three,3,healthy,25000,-20000,0.00165517455166242,6.34071430090593e-05,0.00165586184962502,570299.965309867,28424.9916319157,34967.8217691004,-34967.8217691004,-364.321771666502,11242.8648273174,364.321771666491
7477,0.985,0.995,0.985,all_three,3,healthy,10000,-10000,0.000663063620395625,3.09207151551106e-05,0.000663521092395494,279865.950281235,12237.9944985163,15722.732083237,-15722.732083237,1579.51388523912,3618.78730348585,-1579.51388523912
7478,0.985,0.995,0.985,all_three,3,healthy,10000,-15000,0.000664263687671713,4.48096040439995e-05,0.000665379834739212,409191.511773354,14392.7962972739,20048.293575356,-20048.293575356,5905.07537735814,1463.98550472823,-5905.07537735814
7479,0.985,0.995,0.985,all_three,3,healthy,10000,-20000,0.000665463754947802,5.86984929328884e-05,0.000667524600066188,538517.073265473,16547.5980960316,24373.855067475,-24373.855067475,10230.6368694771,-690.816294029388,-10230.6368694772
7480,0.985,0.995,0.985,all_three,3,healthy,15000,-10000,0.000993395363317349,3.24921838437771e-05,0.000993663055051924,290473.363929733,16202.1899490169,19258.5366327364,-19258.5366327364,-1956.29066426034,7582.98275398639,1956.29066426034
7481,0.985,0.995,0.985,all_three,3,healthy,15000,-15000,0.000994595430593438,4.63810727326659e-05,0.00099528163859324,419798.925421852,18356.9917477745,23584.0981248554,-23584.0981248554,2369.27082785867,5428.18095522877,-2369.27082785868
7482,0.985,0.995,0.985,all_three,3,healthy,15000,-20000,0.000995795497869526,6.02699616215548e-05,0.000997092521313161,549124.486913971,20511.7935465321,27909.6596169745,-27909.6596169744,6694.8323199777,3273.37915647116,-6694.8323199777
7483,0.985,0.995,0.985,all_three,3,healthy,20000,-10000,0.00132372710623907,3.40636525324435e-05,0.00132390156495399,301080.777578232,20166.3853995174,22794.3411822359,-22794.3411822359,-5492.0952137598,11547.1782044869,5492.0952137598
7484,0.985,0.995,0.985,all_three,3,healthy,20000,-15000,0.00132492717351516,4.79525414213324e-05,0.00132539949281535,430406.339070351,22321.187198275,27119.9026743549,-27119.9026743549,-1166.53372164079,9392.37640572932,1166.53372164078
7485,0.985,0.995,0.985,all_three,3,healthy,20000,-20000,0.00132612724079125,6.18414303102213e-05,0.00132704218479099,559731.90056247,24475.9889970327,31445.4641664739,-31445.4641664739,3159.02777047823,7237.5746069717,-3159.02777047824
7486,0.985,0.995,0.985,all_three,3,healthy,25000,-10000,0.0016540588491608,3.56351212211099e-05,0.0016541787993416,311688.19122673,24130.580850018,26330.1457317353,-26330.1457317353,-9027.89976325927,15511.3736549875,9027.89976325925
7487,0.985,0.995,0.985,all_three,3,healthy,25000,-15000,0.00165525891643689,4.95240101099988e-05,0.00165560416488381,441013.752718849,26285.3826487756,30655.7072238544,-30655.7072238544,-4702.33827114025,13356.5718562299,4702.33827114023
7488,0.985,0.995,0.985,all_three,3,healthy,25000,-20000,0.00165645898371297,6.34128989988877e-05,0.00165714558327327,570339.314210968,28440.1844475332,34981.2687159734,-34981.2687159734,-376.776779021216,11201.7700574722,376.776779021213
7489,0.985,0.995,0.98,all_three,3,healthy,10000,-10000,0.000663344948397455,3.09234804575576e-05,0.000663802123895408,279882.265274866,12241.781685766,15726.6032158573,-15726.6032158573,1570.94115684831,3602.55625522501,-1570.9411568483
7490,0.985,0.995,0.98,all_three,3,healthy,10000,-15000,0.000663958096903658,4.48135251396389e-05,0.000665074529708668,409209.213035892,14390.7974501783,20048.3499075168,-20048.3499075168,5887.4867791418,1448.33942144679,-5887.4867791418
7491,0.985,0.995,0.98,all_three,3,healthy,10000,-20000,0.000664571245409861,5.87035698217202e-05,0.000666634450512132,538536.160796917,16539.8132145905,24370.0965991762,-24370.0965991762,10204.0324014353,-705.87741233142,-10204.0324014353
7492,0.985,0.995,0.98,all_three,3,healthy,15000,-10000,0.000994404274089978,3.2495176004255e-05,0.00099467162492627,290496.450151274,16213.6567642367,19268.1581321265,-19268.1581321265,-1960.13388702103,7558.05121661573,1960.13388702104
7493,0.985,0.995,0.98,all_three,3,healthy,15000,-15000,0.000995017422596182,4.63852206863363e-05,0.000995703185843113,419823.397912299,18362.672528649,23589.904823786,-23589.904823786,2356.41173527246,5403.83438283751,-2356.41173527245
7494,0.985,0.995,0.98,all_three,3,healthy,15000,-20000,0.000995630571102385,6.02752653684177e-05,0.000996927538653655,549150.345673325,20511.6882930612,27911.6515154454,-27911.6515154454,6672.95735756596,3249.6175490593,-6672.95735756595
7495,0.985,0.995,0.98,all_three,3,healthy,20000,-10000,0.0013254635997825,3.40668715509525e-05,0.0013256377777842,301110.635027682,20185.5318427074,22809.7130483958,-22809.7130483958,-5491.20893089038,11513.5461780064,5491.20893089039
7496,0.985,0.995,0.98,all_three,3,healthy,20000,-15000,0.00132607674828871,4.79569162330338e-05,0.00132654854160668,430437.582788707,22334.5476071197,27131.4597400552,-27131.4597400552,-1174.66330859689,9359.32934422823,1174.66330859689
7497,0.985,0.995,0.98,all_three,3,healthy,20000,-20000,0.00132668989679491,6.18469609151151e-05,0.00132760424779082,559764.530549733,24483.563371532,31453.2064317147,-31453.2064317146,3141.88231369662,7205.11251045002,-3141.8823136966
7498,0.985,0.995,0.98,all_three,3,healthy,25000,-10000,0.00165652292547503,3.56385670976499e-05,0.00165664265581132,311724.81990409,24157.4069211782,26351.267964665,-26351.267964665,-9022.28397475971,15469.0411393972,9022.28397475973
7499,0.985,0.995,0.98,all_three,3,healthy,25000,-15000,0.00165713607398123,4.95286117797313e-05,0.00165748083756321,441051.767665115,26306.4226855904,30673.0146563244,-30673.0146563244,-4705.73835246623,13314.8243056189,4705.73835246623
7500,0.985,0.995,0.98,all_three,3,healthy,25000,-20000,0.00165774922248743,6.34186564618126e-05,0.001658435122303,570378.71542614,28455.4384500027,34994.7613479839,-34994.7613479838,-389.192730172741,11160.6074718407,389.192730172737
7501,0.985,0.99,1,left_plus_beam,2,healthy,10000,-10000,0.000662690061253302,3.0911516343863e-05,0.000663148132737002,279836.521722092,12241.4558528194,15734.6981747087,-15734.6981747087,1632.87462732525,3656.72059979716,-1632.87462732525
7502,0.985,0.99,1,left_plus_beam,2,healthy,10000,-15000,0.000665632890728123,4.47969451645977e-05,0.000666747477259696,409170.509157024,14419.7260847183,20084.2559163345,-20084.2559163345,5998.00267564506,1494.0206745923,-5998.00267564506
7503,0.985,0.99,1,left_plus_beam,2,healthy,10000,-20000,0.000668575720202944,5.86823739853323e-05,0.000670628262244806,538504.496591956,16597.9963166171,24433.8136579604,-24433.8136579604,10363.1307239649,-668.679250612564,-10363.1307239649
7504,0.985,0.99,1,left_plus_beam,2,healthy,15000,-10000,0.000991092262405132,3.24818456950598e-05,0.000991360816598098,290420.795148206,16183.9135473303,19252.4895204372,-19252.4895204372,-1915.81610733192,7647.7808249006,1915.81610733192
7505,0.985,0.99,1,left_plus_beam,2,healthy,15000,-15000,0.000994035091879953,4.63672745157945e-05,0.000994722199105503,419754.782583138,18362.1837792292,23602.047262063,-23602.047262063,2449.31194098789,5485.08089969573,-2449.31194098789
7506,0.985,0.99,1,left_plus_beam,2,healthy,15000,-20000,0.000996977921354773,6.02527033365291e-05,0.000998274287613505,549088.77001807,20540.454011128,27951.6050036889,-27951.6050036888,6814.4399893077,3322.38097449087,-6814.43998930769
7507,0.985,0.99,1,left_plus_beam,2,healthy,20000,-10000,0.00131949446355696,3.40521750462566e-05,0.00131966966879246,301005.06857432,20126.3712418412,22770.2808661657,-22770.2808661657,-5464.50684198911,11638.841050004,5464.5068419891
7508,0.985,0.99,1,left_plus_beam,2,healthy,20000,-15000,0.00132243729303178,4.79376038669913e-05,0.00132291090087945,430339.056009252,22304.64147374,27119.8386077915,-27119.8386077915,-1099.37879366929,9476.14112479918,1099.3787936693
7509,0.985,0.99,1,left_plus_beam,2,healthy,20000,-20000,0.0013253801225066,6.1823032687726e-05,0.001326296265474,559673.043444184,24482.9117056389,31469.3963494174,-31469.3963494174,3265.74925465051,7313.44119959432,-3265.74925465051
7510,0.985,0.99,1,left_plus_beam,2,healthy,25000,-10000,0.00164789666470879,3.56225043974534e-05,0.00164801721595584,311589.342000435,24068.8289363521,26288.0722118942,-26288.0722118942,-9013.19757664627,15629.9012751075,9013.19757664628
7511,0.985,0.99,1,left_plus_beam,2,healthy,25000,-15000,0.00165083949418361,4.95079332181881e-05,0.00165118599595847,440923.329435367,26247.0991682509,30637.62995352,-30637.62995352,-4648.06952832647,13467.2013499026,4648.06952832647
7512,0.985,0.99,1,left_plus_beam,2,healthy,25000,-20000,0.00165378232365843,6.33933620389228e-05,0.00165447059738806,570257.316870298,28425.3694001498,34987.1876951458,-34987.1876951459,-282.941480006652,11304.5014246978,282.941480006666
7513,0.985,0.99,0.995,all_three,3,healthy,10000,-10000,0.000662966780582635,3.09142846545838e-05,0.000663424558173511,279852.817222172,12245.1960797441,15738.5362765453,-15738.5362765453,1624.25533091829,3640.52297462897,-1624.25533091829
7514,0.985,0.99,0.995,all_three,3,healthy,10000,-15000,0.000665334192600164,4.48008640942293e-05,0.000666449052087686,409188.264542837,14417.8046523041,20084.3761188053,-20084.3761188053,5980.48769477352,1478.30692366409,-5980.48769477352
7515,0.985,0.99,0.995,all_three,3,healthy,10000,-20000,0.000667701604617694,5.86874435338748e-05,0.000669756428659922,538523.711863502,16590.4132248642,24430.2159610653,-24430.2159610654,10336.7200586288,-683.909127300785,-10336.7200586287
7516,0.985,0.99,0.995,all_three,3,healthy,15000,-10000,0.000992082758856422,3.24848475422301e-05,0.000992350975204038,290443.778512594,16195.185547056,19261.9645725579,-19261.9645725579,-1919.84936747778,7623.00051290834,1919.84936747779
7517,0.985,0.99,0.995,all_three,3,healthy,15000,-15000,0.000994450170873952,4.63714269818757e-05,0.000995136837260267,419779.225833258,18367.7941196161,23607.8044148179,-23607.8044148179,2436.38299637744,5460.78446194346,-2436.38299637744
